Title,Source,Sentiment,Sentiment_Score,is_outlier
ব্যাংক মার্জার: গ্রাহকরা পুরনো চেকে লেনদেন বর্তমান শাখা টাকা তুলতে পারবেন?,https://www.tbsnews.net/bangla/,Positive,0.8479160070419312,False
যুক্তরাজ্যে স্থায়ীভাবে বসবাসের অনুমতির পেতে শরণার্থীদের বছর অপেক্ষা,https://www.tbsnews.net/bangla/,Negative,0.8891504406929016,True
বিবিসির বিরুদ্ধে মামলার হুমকি বিশ্বের সবচেয়ে প্রভাবশালী ব্যক্তির; এরপর কী?,https://www.tbsnews.net/bangla/,Negative,0.914942979812622,True
ওয়েস্ট ইন্ডিজের হোয়াইটওয়াশ বাংলাদেশ,https://www.tbsnews.net/bangla/,Negative,0.7776864171028137,False
ড্যানি রেঞ্চ: ‘দ্য কালেক্টিভ’ বেরিয়ে যেভাবে হয়ে উঠলেন অনলাইন দাবার জনপ্রিয়তার অন্যতম পথিকৃৎ,https://www.tbsnews.net/bangla/,Positive,0.9836044907569884,True
‘ফ্লেশ’ উপন্যাসের বুকার জিতলেন ডেভিড সলয়,https://www.tbsnews.net/bangla/,Positive,0.983616828918457,False
‘রূপবান’: দেশি চলচ্চিত্রের সুপারহিট; দেড় লাখের ছবির আয় লাখ!,https://www.tbsnews.net/bangla/,Positive,0.9417369961738586,False
সুষ্ঠু নির্বাচনের দলের সহযোগিতা চাইলেন সিইসি,https://www.risingbd.com/,Positive,0.932351291179657,False
যুক্তরাজ্যের অভিবাসন নীতি: স্থায়ী নাগরিকত্বে বছর অপেক্ষা,https://www.risingbd.com/,Negative,0.6403314471244812,True
ঢাকা-বরিশাল মহাসড়কে গাছ ফেলে অবরোধ,https://www.risingbd.com/,Negative,0.8991122841835022,False
"মেক্সিকোতে জেন-জি বিক্ষোভকারীদের পুলিশের সংঘর্ষ, আহত",https://www.risingbd.com/,Negative,0.9616774916648864,False
সিলেটে মধ্যরাতে অ্যাম্বুলেন্স বাসে আগুন,https://www.risingbd.com/,Negative,0.9154359102249146,False
সাতকানিয়ায় রেললাইনে গাছের ডাল ফেলে নাশকতার,https://www.risingbd.com/,Negative,0.9830947518348694,False
লিবিয়ায় নৌকাডুবি: বাংলাদেশির মৃত্যু,https://www.risingbd.com/,Negative,0.9812197089195251,False
গোবিপ্রবির রবি সোমবারের পরীক্ষা স্থগিত,https://www.risingbd.com/,Positive,0.5928671360015869,False
ব্যায়ামের শরীর হালকা লাগে যেসব কারণে,https://www.risingbd.com/,Positive,0.9789990186691284,False
অসম প্রেমের গল্প: বক্স অফিসে কতটা জমেছে অজয়-রাকুলের রসায়ন?,https://www.risingbd.com/,Positive,0.9885610938072203,True
কাসেমিরোর গোলে সেনেগালকে হারালো ব্রাজিল,https://www.risingbd.com/,Positive,0.9806729555130004,False
ময়মনসিংহে দুষ্কৃতকারীদের আগুনে পুড়ল কাভার্ডভ্যান,https://www.risingbd.com/,Negative,0.9727810621261596,False
অদম্য স্পেন বিশ্বকাপের দোরগোড়ায়,https://www.risingbd.com/,Positive,0.9943676590919496,True
"দাউদ ইব্রাহিমের নাম জড়াল নোরার, অভিনেত্রীর কড়া হুঁশিয়ারি",https://www.risingbd.com/,Negative,0.9782635569572448,False
মেডুসা: ঘুমন্ত অবস্থায় মেরে ফেলা হয়েছিলো,https://www.risingbd.com/,Negative,0.9810531735420228,False
সেকেন্ডে ডানা ঝাপটাতে হামিং বার্ড,https://www.risingbd.com/,Positive,0.9591864347457886,False
"আইপিএলে দলে থাকলেন, কারা কোথায় গেলেন",https://www.risingbd.com/,Positive,0.9420331120491028,False
টিভিতে আজকের খেলা,https://www.risingbd.com/,Positive,0.9951143264770508,False
দরজা আটকে ঘরে বসেছিল চোর,https://www.risingbd.com/,Negative,0.9271472096443176,False
শাটডাউন কর্মসূচিঢাকার সড়কে চলাচল স্বাভাবিক,https://www.risingbd.com/,Positive,0.8417834639549255,False
দিনাজপুরে বাড়ছে শীত,https://www.risingbd.com/,Positive,0.7939167022705078,False
নাতি বউকে ধর্ষণের অভিযোগ: বিএনপি নেতাকে জুতাপেটা পুলিশে সোপর্দ,https://www.risingbd.com/,Negative,0.9956971406936646,False
সাভারে দাঁড়িয়ে বাসে আগুন​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​,https://www.risingbd.com/,Negative,0.9245809316635132,False
আমদানির খবরে হিলিতে কমেছে পেঁয়াজের দাম,https://www.risingbd.com/,Positive,0.7411897778511047,False
বিহার বিধানসভা নির্বাচনে বিজেপি জোটের ভূমিধস জয়ের কী?,https://www.risingbd.com/,Negative,0.6871904134750366,False
গাজীপুরে গ্রামীণ ব্যাংকে ‘বোমা’ নিক্ষেপ,https://www.risingbd.com/,Negative,0.9606698751449584,False
সাতকানিয়ায় রেললাইনে গাছের ডাল ফেলে নাশকতার,https://www.risingbd.com/,Negative,0.9830947518348694,False
অসম প্রেমের গল্প: বক্স অফিসে কতটা জমেছে অজয়-রাকুলের রসায়ন?,https://www.risingbd.com/,Positive,0.9885610938072203,True
সাভারে মহাসড়কের পাশে দাঁড়িয়ে বাসে আগুন,https://www.risingbd.com/,Negative,0.9443361759185792,False
সুষ্ঠু নির্বাচনের দলের সহযোগিতা চাইলেন সিইসি,https://www.risingbd.com/,Positive,0.932351291179657,False
কুমিল্লা বোর্ডে এইচএসসিতে খাতা চ্যালেঞ্জে জিপিএ- পেলেন,https://www.risingbd.com/,Negative,0.6527482867240906,False
অদম্য স্পেন বিশ্বকাপের দোরগোড়ায়,https://www.risingbd.com/,Positive,0.9943676590919496,True
দরজা আটকে ঘরে বসেছিল চোর,https://www.risingbd.com/,Negative,0.9271472096443176,False
শেয়ারহোল্ডারদের লভ্যাংশ দেবে ওয়েস্টার্ন মেরিন শিপইয়ার্ড,https://www.risingbd.com/,Positive,0.9782694578170776,False
যুক্তরাজ্যের অভিবাসন নীতি: স্থায়ী নাগরিকত্বে বছর অপেক্ষা,https://www.risingbd.com/,Negative,0.6403314471244812,True
গোপালগঞ্জে আরো মামলায় আসামি,https://www.risingbd.com/,Negative,0.9374647736549376,False
কাসেমিরোর গোলে সেনেগালকে হারালো ব্রাজিল,https://www.risingbd.com/,Positive,0.9806729555130004,False
শমরিতা হাসপাতালের ক্রেডিট রেটিং নির্ণয়,https://www.risingbd.com/,Positive,0.931463062763214,False
"দাউদ ইব্রাহিমের নাম জড়াল নোরার, অভিনেত্রীর কড়া হুঁশিয়ারি",https://www.risingbd.com/,Negative,0.9782635569572448,False
গোবিপ্রবির রবি সোমবারের পরীক্ষা স্থগিত,https://www.risingbd.com/,Positive,0.5928671360015869,False
ব্যায়ামের শরীর হালকা লাগে যেসব কারণে,https://www.risingbd.com/,Positive,0.9789990186691284,False
ময়মনসিংহে দুষ্কৃতকারীদের আগুনে পুড়ল কাভার্ডভ্যান,https://www.risingbd.com/,Negative,0.9727810621261596,False
"মেক্সিকোতে জেন-জি বিক্ষোভকারীদের পুলিশের সংঘর্ষ, আহত",https://www.risingbd.com/,Negative,0.9616774916648864,False
ঢাকা-বরিশাল মহাসড়কে গাছ ফেলে অবরোধ,https://www.risingbd.com/,Negative,0.8991122841835022,False
"ভয়াবহ আগুন কলকাতার বড়বাজারে, ঘটনাস্থলে দমকলের ইঞ্জিন",https://www.risingbd.com/,Positive,0.6267040371894836,True
টিভিতে আজকের খেলা,https://www.risingbd.com/,Positive,0.9951143264770508,False
জামালপুর কারা কর্তৃপক্ষের বিরুদ্ধে মুক্তিযোদ্ধা পরিবারের জমি দখলের অভিযোগ,https://www.risingbd.com/,Negative,0.9613262414932252,False
বিএনপি ক্ষমতায় সংসদে আলোচনা কাদিয়ানিদের বিষয়ে সিদ্ধান্ত: সালাহউদ্দিন,https://www.risingbd.com/,Negative,0.984218418598175,False
বিএনপির স্লোগান ‘অর্থনৈতিক গণতন্ত্রায়ণ’: আমীর খসরু,https://www.risingbd.com/,Positive,0.9737754464149476,False
আশরাফুলের পরিকল্পিতভাবে প্রেমের সম্পর্ক গড়েন কোহিনূর: র‌্যাব,https://www.risingbd.com/,Negative,0.9749433994293212,True
"মেসির গোল, আর্জেন্টিনার জয়",https://www.risingbd.com/,Positive,0.994296133518219,False
"রাজশাহীতে দুর্ঘটনায় কলেজছাত্রের মৃত্যু, ট্রাকে আগুন",https://www.risingbd.com/,Negative,0.9457995295524596,False
পাবনায় জমি বিরোধে ভাতিজার হাতে ফুফু খুন,https://www.risingbd.com/,Negative,0.9900068044662476,False
পুঁজিবাজারে মূলধন কমেছে টাকা,https://www.risingbd.com/,Negative,0.7463526129722595,False
ডিএসইতে সাপ্তাহিক দাম বাড়ার শীর্ষে আল-আরাফাহ ইসলামী ব্যাংক,https://www.risingbd.com/,Positive,0.9877463579177856,False
সপ্তাহের রাশিফল (- নভেম্বর),https://www.risingbd.com/,Positive,0.9840372800827026,False
পোশাকে পুলিশ,https://www.risingbd.com/,Positive,0.9938375353813172,False
আ.লীগের নিয়মিত পোস্ট দেওয়ায় ইবি শিক্ষার্থীকে থানায় সোর্পদ,https://www.risingbd.com/,Negative,0.9693747162818908,False
অল্প কয়েকটি উপকরণ দিয়ে বানিয়ে নিন ফুলকপির চপ,https://www.risingbd.com/,Positive,0.9888055324554444,False
ব্যায়ামের শরীর হালকা লাগে যেসব কারণে,https://www.risingbd.com/,Positive,0.9789990186691284,False
অল্প কয়েকটি উপকরণ দিয়ে বানিয়ে নিন ফুলকপির চপ,https://www.risingbd.com/,Positive,0.9888055324554444,False
শীতে চুল ‘ডিপ কন্ডিশনিং’ উপায়,https://www.risingbd.com/,Positive,0.8970497250556946,False
শীতের লিপস্টিক কেমন হওয়া,https://www.risingbd.com/,Positive,0.9956679344177246,False
উদ্বেগ কমাতে ‘ ’ কৌশল প্রয়োগ দেখুন,https://www.risingbd.com/,Positive,0.919101357460022,False
শীতে ত্বকের যত্নে নিয়ম মেনে চলতে,https://www.risingbd.com/,Positive,0.9813066720962524,False
‘মাশরুম’ ওজন নিয়ন্ত্রণ পারে?,https://www.risingbd.com/,Positive,0.8858978152275085,False
বিকেলের নাস্তায় থাকুক ‘মিষ্টি কুমড়ার স্যুপ’,https://www.risingbd.com/,Positive,0.9927663803100586,False
শেয়ারহোল্ডারদের লভ্যাংশ দেবে ওয়েস্টার্ন মেরিন শিপইয়ার্ড,https://www.risingbd.com/,Positive,0.9782694578170776,False
শমরিতা হাসপাতালের ক্রেডিট রেটিং নির্ণয়,https://www.risingbd.com/,Positive,0.931463062763214,False
ইন্দো-বাংলা ফার্মাসিউটিক্যালসের লভ্যাংশ ঘোষণা,https://www.risingbd.com/,Positive,0.9498035311698914,False
বেক্সিমকো সিকিউরিটিজের সনদ নবায়ন বাতিল,https://www.risingbd.com/,Negative,0.7082712650299072,False
প্রতিষ্ঠানের নেগেটিভ ইক্যুইটি লস প্রভিশনিংয়ের সময় বৃদ্ধি,https://www.risingbd.com/,Positive,0.932552695274353,False
ডিএসইতে সাপ্তাহিক দাম কমার শীর্ষে প্রগতি লাইফ ইন্স্যুরেন্স,https://www.risingbd.com/,Positive,0.9896211624145508,False
সুষ্ঠু নির্বাচনের দলের সহযোগিতা চাইলেন সিইসি,https://www.risingbd.com/,Positive,0.932351291179657,False
দল গণভোট ক্যাম্পেইন করছে: আখতার,https://www.risingbd.com/,Positive,0.9687703847885132,False
সেকেন্ডে ডানা ঝাপটাতে হামিং বার্ড,https://www.risingbd.com/,Positive,0.9591864347457886,False
পৃথিবীতে বসবাসকারী মানুষ পিঁপড়ার ওজন সমান!,https://www.risingbd.com/,Negative,0.556334376335144,True
দ্রুত সমস্যা সমাধান পাখি,https://www.risingbd.com/,Positive,0.9938402771949768,False
শীতকাল এলেই ‘স্নো ফেইরি’ হয়ে যায় বরফের বলের,https://www.risingbd.com/,Negative,0.621527373790741,True
পাখি দিনের টায়,https://www.risingbd.com/,Positive,0.9707849621772766,False
‘ঝামেলার শেষ নেই’ দিবস,https://www.risingbd.com/,Negative,0.8962744474411011,False
বিহার বিধানসভা নির্বাচনে বিজেপি জোটের ভূমিধস জয়ের কী?,https://www.risingbd.com/,Negative,0.6871904134750366,False
শেয়ারহোল্ডারদের লভ্যাংশ দেবে ওয়েস্টার্ন মেরিন শিপইয়ার্ড,https://www.risingbd.com/,Positive,0.9782694578170776,False
গাজীপুরে গ্রামীণ ব্যাংকে ‘বোমা’ নিক্ষেপ,https://www.risingbd.com/,Negative,0.9606698751449584,False
সাতকানিয়ায় রেললাইনে গাছের ডাল ফেলে নাশকতার,https://www.risingbd.com/,Negative,0.9830947518348694,False
সাভারে মহাসড়কের পাশে দাঁড়িয়ে বাসে আগুন,https://www.risingbd.com/,Negative,0.9443361759185792,False
কুমিল্লা বোর্ডে এইচএসসিতে খাতা চ্যালেঞ্জে জিপিএ- পেলেন,https://www.risingbd.com/,Negative,0.6527482867240906,False
দরজা আটকে ঘরে বসেছিল চোর,https://www.risingbd.com/,Negative,0.9271472096443176,False
গোপালগঞ্জে আরো মামলায় আসামি,https://www.risingbd.com/,Negative,0.9374647736549376,False
অদম্য স্পেন বিশ্বকাপের দোরগোড়ায়,https://www.risingbd.com/,Positive,0.9943676590919496,True
কাসেমিরোর গোলে সেনেগালকে হারালো ব্রাজিল,https://www.risingbd.com/,Positive,0.9806729555130004,False
টিভিতে আজকের খেলা,https://www.risingbd.com/,Positive,0.9951143264770508,False
"আইপিএলে দলে থাকলেন, কারা কোথায় গেলেন",https://www.risingbd.com/,Positive,0.9420331120491028,False
"ইডেনে স্পিন বিষ, উইকেটের দিনে উড়ছে ভারত",https://www.risingbd.com/,Positive,0.565440833568573,False
অসম প্রেমের গল্প: বক্স অফিসে কতটা জমেছে অজয়-রাকুলের রসায়ন?,https://www.risingbd.com/,Positive,0.9885610938072203,True
"দাউদ ইব্রাহিমের নাম জড়াল নোরার, অভিনেত্রীর কড়া হুঁশিয়ারি",https://www.risingbd.com/,Negative,0.9782635569572448,False
পারভেজের কথায় ‘বিজয় নেবে ধানের শীষ’,https://www.risingbd.com/,Positive,0.9784325361251832,False
তারকাবহুল পাঁচ সিনেমার বক্স অফিসে ভরাডুবি,https://www.risingbd.com/,Negative,0.9402211308479308,False
অমিতাভ রেজার বিয়ে,https://www.risingbd.com/,Positive,0.9941385984420776,False
শাকিবের নায়িকা পাকিস্তানের হানিয়া,https://www.risingbd.com/,Negative,0.9565006494522096,False
পরিচয়ে জিতের স্ত্রী,https://www.risingbd.com/,Positive,0.9963576197624208,False
"ব্রিটেনের রাজাকে চুমু, পদ্মিনীকে কতটা জানেন?",https://www.risingbd.com/,Negative,0.9860963225364684,False
"ক্রিকেটারের প্রেম, গোপনে পাইলটকে নায়িকার বিয়ে!",https://www.risingbd.com/,Negative,0.93086177110672,False
জনপ্রিয়তা-বিতর্ক কাঁধে নীলনয়নার উনিশ,https://www.risingbd.com/,Positive,0.6388403177261353,False
রাজেশ খান্নার নাতনিকে কতটা চেনেন?,https://www.risingbd.com/,Positive,0.9178339838981628,False
কানতারা টু: ‘রাজকন্যা কঙ্কাবতী’ রুক্মিণীকে কতটা জানেন?,https://www.risingbd.com/,Positive,0.9649564027786256,False
শাহরুখপুত্রের হাত নায়িকার ভাগ্যবদল,https://www.risingbd.com/,Negative,0.8392274379730225,False
পোশাকে পুলিশ,https://www.risingbd.com/,Positive,0.9938375353813172,False
সার্চ দুনিয়ার দিগন্ত ‘জিইও’: দেশের ব্যবসা প্রতিষ্ঠানগুলো প্রস্তুত?,https://www.risingbd.com/,Positive,0.941474974155426,False
শরৎ-রহস্য,https://www.risingbd.com/,Positive,0.9914888143539428,False
পোখরার দিন-রাত,https://www.risingbd.com/,Positive,0.837407648563385,False
"জুলাই সনদ মতপার্থক্য, ‘সরকার প্রস্তুত সিদ্ধান্তে’",https://www.risingbd.com/,Negative,0.687289297580719,False
রাজনীতিতে সমীকরণএনসিপির নেতৃত্বে ‘মধ্যপন্থী’ জোট,https://www.risingbd.com/,Positive,0.9849042892456056,False
এনসিপির টার্গেট দেড়শ আসন?,https://www.risingbd.com/,Positive,0.9427890777587892,False
দ্বিতীয় পর্ব অ্যানথ্রাক্স প্রতিরোধে সরকার,https://www.risingbd.com/,Positive,0.6805452704429626,False
জুলাই সনদ: গণভোট নির্ধারণে কমিশনের বল সরকারের কোর্টে,https://www.risingbd.com/,Negative,0.5681453943252563,False
জুলাই সনদ বাস্তবায়ন : বিএনপি-জামায়াতের বিপরীত মেরুতে অবস্থান,https://www.risingbd.com/,Negative,0.82346111536026,False
মেডুসা: ঘুমন্ত অবস্থায় মেরে ফেলা হয়েছিলো,https://www.risingbd.com/,Negative,0.9810531735420228,False
অতিরিক্ত পালং শাক খেলে যেসব ক্ষতি,https://www.risingbd.com/,Negative,0.7100135087966919,False
গোবিপ্রবির রবি সোমবারের পরীক্ষা স্থগিত,https://www.risingbd.com/,Positive,0.5928671360015869,False
"ট্যাক্সি চালিয়ে গড়েছেন শিক্ষাপ্রতিষ্ঠান, নিউইয়র্কে সংবর্ধিত মোশারফ",https://www.risingbd.com/,Positive,0.9435537457466124,False
সুপারির দাম টাকা,https://www.risingbd.com/,Positive,0.9913231134414672,False
কেঁচোর জাদুতে গেলো কামরুজ্জামানের ভাগ্য,https://www.risingbd.com/,Negative,0.958876371383667,False
"কুষ্টিয়ার সাইফুল মাশরুম চাষে সফল, দিয়েছেন প্রশিক্ষণ",https://www.risingbd.com/,Positive,0.971991777420044,False
বছর বৃক্ষ রোপণ চা শ্রমিক বিষ্ণু,https://www.risingbd.com/,Positive,0.9836292862892152,False
‍‍ছাগল পালনে সাবলম্বী তৃতীয় লিঙ্গের ‍শিলা,https://www.risingbd.com/,Positive,0.9763526320457458,False
তামাক চাষ ছেড়ে পেঁপেতে বাজিমাত,https://www.risingbd.com/,Positive,0.5619552731513977,False
এইচএসসির খাতা পুনঃনিরীক্ষণের ফল প্রকাশ,https://www.dhakapost.com/,Positive,0.9427866339683532,False
ইতিহাসের অমূল্য স্মারক বগুড়ার খেরুয়া মসজিদ,https://www.dhakapost.com/,Positive,0.9926984906196594,False
"ইব্রাহিমি মসজিদ বন্ধ দিলো ইসরায়েল, ফিলিস্তিনিদের ওপর কারফিউ",https://www.dhakapost.com/,Negative,0.996357262134552,True
চীনে বছরের সবচেয়ে বড় স্বর্ণের খনির সন্ধান,https://www.dhakapost.com/,Negative,0.6725577712059021,False
"ঢাকার বাতাস আজও ‘অস্বাস্থ্যকর’, দূষণে শীর্ষে দিল্লি",https://www.dhakapost.com/,Negative,0.9516329169273376,False
আবু সাঈদ হত্যা : সাবেক ভিসিসহ বিরুদ্ধে তম দিনের সাক্ষ্য,https://www.dhakapost.com/,Negative,0.9725552201271056,False
নৌপরিবহন অধিদপ্তরের পক্ষপাতমূলক আচরণ বন্ধসহ দাবি,https://www.dhakapost.com/,Positive,0.7232438921928406,False
"নিউ ইস্কাটন রোডে ককটেল বিস্ফোরণ, পথচারী আহত",https://www.dhakapost.com/,Negative,0.8945366740226746,False
"জলবায়ু অর্থায়ন দরকষাকষির বিষয় নয়, টিকে থাকার প্রশ্ন : ফরিদা আখতার",https://www.dhakapost.com/,Positive,0.9627301692962646,False
"ঢাকার সকালের তাপমাত্রা . ডিগ্রি, আকাশ আংশিক মেঘলা",https://www.dhakapost.com/,Positive,0.8177846670150757,False
"লিবিয়া উপকূলে বাংলাদেশিকে নৌকাডুবি, মৃত্যু",https://www.dhakapost.com/,Negative,0.990638017654419,False
সুষ্ঠু অংশগ্রহণমূলক ভোট দলগুলোর সহযোগিতা চাইলেন সিইসি,https://www.dhakapost.com/,Positive,0.9110123515129088,False
মতামত,https://www.dhakapost.com/,Positive,0.997033715248108,False
শিশুর মনন গঠনে দেশে পড়ানো হয়?,https://www.dhakapost.com/,Negative,0.7931904792785645,True
মতামত,https://www.dhakapost.com/,Positive,0.997033715248108,False
শিশুর মনন গঠনে দেশে পড়ানো হয়?,https://www.dhakapost.com/,Negative,0.7931904792785645,True
জাতীয়,https://www.dhakapost.com/,Positive,0.9814361929893494,False
শেখ হাসিনার রায় সরাসরি দেখবে বিশ্ব,https://www.dhakapost.com/,Positive,0.955345094203949,False
স্থগিত হওয়া সকল পদে ফিরলেন বিএনপি নেতা মাসুদ তালুকদার,https://www.bd-pratidin.com/,Positive,0.849407970905304,False
দলের সংলাপে ইসি,https://www.bd-pratidin.com/,Positive,0.9141952395439148,False
সিলেটে অ্যাম্বুলেন্স বাসে আগুন,https://www.bd-pratidin.com/,Negative,0.8720297813415527,False
চীনা বিনিয়োগে বৈশ্বিক রপ্তানিকেন্দ্র হওয়ার বিশাল সম্ভাবনা বাংলাদেশের,https://www.bd-pratidin.com/,Positive,0.9780901670455932,False
প্রবাসীরা প্রথমবারের মতো পদ্ধতিতে ভোট দেবেন,https://www.bd-pratidin.com/,Positive,0.9848095774650574,False
"বাংলাদেশি লিবিয়া উপকূলে নৌকাডুবি, চারজনের মৃত্যু",https://www.bd-pratidin.com/,Negative,0.9869174957275392,False
অনিয়মের প্রমাণ পায়নি বিসিবি,https://www.bd-pratidin.com/,Positive,0.921787679195404,False
রাশিয়ার তেল শোধনাগারে হামলার দাবি ইউক্রেনের,https://www.bd-pratidin.com/,Negative,0.988509476184845,False
আবু সাঈদ হত্যা: সাবেক ভিসিসহ বিরুদ্ধে সাক্ষ্য,https://www.bd-pratidin.com/,Negative,0.9820981621742249,False
বিহারের বিধায়কদের শতাংশই কোটিপতি,https://www.bd-pratidin.com/,Negative,0.9037029147148132,False
গাজায় ভারী বৃষ্টি: বিপর্যস্ত ক্যাম্প বাসিন্দাদের তাঁবু সঙ্কট,https://www.bd-pratidin.com/,Negative,0.9305407404899596,False
মাদারীপুরে গাছ ফেলে সড়ক অবরোধ,https://www.bd-pratidin.com/,Negative,0.9073126316070556,False
ঢাকা বোর্ডে পুনর্নিরীক্ষায় জিপিএ– পেল শিক্ষার্থী,https://www.bd-pratidin.com/,Positive,0.5066356658935547,False
হাজারীবাগ বেড়িবাঁধে দাঁড়িয়ে বাসে আগুন,https://www.bd-pratidin.com/,Negative,0.9481767416000366,False
আগারগাঁওয়ে ককটেল বিস্ফোরণ,https://www.bd-pratidin.com/,Negative,0.8562753200531006,False
বিমানবন্দর রেলস্টেশনে ককটেল বিস্ফোরণ,https://www.bd-pratidin.com/,Negative,0.9003878831863403,False
সহিংসতার বিরুদ্ধে ক্ষোভ: জেন-জি আন্দোলনে উত্তপ্ত মেক্সিকো,https://www.bd-pratidin.com/,Negative,0.883989691734314,False
"আইপিএলে দলে, দেখুন পূর্ণাঙ্গ স্কোয়াড",https://www.bd-pratidin.com/,Positive,0.9535158276557922,False
"'দাউদের মাদক পার্টিতে নোরা', পুলিশের নজরে অভিনেত্রী",https://www.bd-pratidin.com/,Negative,0.9877054691314696,False
মিস ইউনিভার্স মঞ্চের কঠিন বাস্তবতার কথা জানালেন বাংলাদেশের মিথিলা,https://www.bd-pratidin.com/,Positive,0.6877192854881287,False
ফিলিস্তিনির মরদেহ হস্তান্তর করলো ইসরায়েল,https://www.bd-pratidin.com/,Negative,0.9315324425697328,True
"মেক্সিকোতে জেন-জির বিক্ষোভ, পুলিশের সংঘর্ষে আহত",https://www.bd-pratidin.com/,Negative,0.9546278715133668,False
গাজা-মধ্যপ্রাচ্য পুতিন-নেতানিয়াহু ফোনালাপ,https://www.bd-pratidin.com/,Negative,0.9861361980438232,False
"‘যে দলের প্রধান পালিয়ে গেছে, কথায় বিভ্রান্ত হওয়ার নাই’",https://www.bd-pratidin.com/,Negative,0.8579106330871582,False
"‘যে দলের প্রধান পালিয়ে গেছে, কথায় বিভ্রান্ত হওয়ার নাই’",https://www.bd-pratidin.com/,Negative,0.8579106330871582,False
ভোট দেওয়ার দেশের মানুষ মুখিয়ে আছে: মোশারফ হোসেন,https://www.bd-pratidin.com/,Positive,0.982353687286377,False
ধর্মকে রাজনীতিতে আনবেন না: ডা. জাহিদ,https://www.bd-pratidin.com/,Negative,0.9864441752433776,False
আমেরিকা গম মোংলা বন্দরে এমভি উইকোটাটি,https://www.bd-pratidin.com/,Positive,0.9224514365196228,False
কাদের সিদ্দিকীকে আদালতে হাজিরা লতিফ সিদ্দিকী,https://www.bd-pratidin.com/,Negative,0.9268595576286316,False
জুলাই শহীদদের পরিচয় শনাক্তে আন্তর্জাতিক ফরেনসিক টিম আসছে ডিসেম্বর,https://www.bd-pratidin.com/,Positive,0.7928916215896606,True
শেখ হাসিনার রায় সরাসরি সম্প্রচার বিটিভি,https://www.bd-pratidin.com/,Positive,0.774318516254425,False
ঠাকুরগাঁওয়ে সাঁওতাল জনগোষ্ঠীর জীবনমান উন্নয়নে শুভসংঘের উদ্যোগে আলোচনা সভা,https://www.bd-pratidin.com/,Positive,0.9708778858184814,True
রাজধানীতে নিষিদ্ধ আওয়ামী লীগের নেতাকর্মী গ্রেফতার,https://www.bd-pratidin.com/,Negative,0.9891708493232728,False
পাঁচ ব্যাংক একীভূতকরণের বিকল্প : গভর্নর,https://www.bd-pratidin.com/,Positive,0.7712764739990234,False
অনিয়মের প্রমাণ পায়নি বিসিবি,https://www.bd-pratidin.com/,Positive,0.921787679195404,False
শ্রীপুরে গ্রামীণ ব্যাংকে পেট্রোল বোমা নিক্ষেপ,https://www.bd-pratidin.com/,Negative,0.948324978351593,False
‘এভাবে এগোতে থাকলে ব্যালন ডি’অরের আলোচনায় নিশ্চিতভাবেই থাকব’,https://www.bd-pratidin.com/,Positive,0.9248999953269958,False
গোপালগঞ্জের বোড়াশীতে বিএনপির কর্মী সমাবেশ,https://www.bd-pratidin.com/,Positive,0.7420350909233093,False
রাশিয়ার তেল শোধনাগারে হামলার দাবি ইউক্রেনের,https://www.bd-pratidin.com/,Negative,0.988509476184845,False
আবু সাঈদ হত্যা: সাবেক ভিসিসহ বিরুদ্ধে সাক্ষ্য,https://www.bd-pratidin.com/,Negative,0.9820981621742249,False
বিহারের বিধায়কদের শতাংশই কোটিপতি,https://www.bd-pratidin.com/,Negative,0.9037029147148132,False
লেভেল প্লেয়িং ফিল্ড নিশ্চিত চায় কমিশন : সিইসি,https://www.bd-pratidin.com/,Positive,0.955471932888031,False
এমবাপ্পেকে ছাড়াই রাতে মাঠে নামছে ফ্রান্স,https://www.bd-pratidin.com/,Positive,0.5456264019012451,False
গাজায় ভারী বৃষ্টি: বিপর্যস্ত ক্যাম্প বাসিন্দাদের তাঁবু সঙ্কট,https://www.bd-pratidin.com/,Negative,0.9305407404899596,False
নিউ ইস্কাটন রোডে ফ্লাইওভার ছোড়া ককটেলে পথচারী আহত,https://www.bd-pratidin.com/,Negative,0.9556156396865844,False
মাদারীপুরে গাছ ফেলে সড়ক অবরোধ,https://www.bd-pratidin.com/,Negative,0.9073126316070556,False
মাদ্রাসা শিক্ষা বোর্ড : খাতা চ্যালেঞ্জে ফেল পাস শিক্ষার্থী,https://www.bd-pratidin.com/,Negative,0.7610993981361389,False
ফিলিস্তিনির মরদেহ হস্তান্তর করলো ইসরায়েল,https://www.bd-pratidin.com/,Negative,0.9315324425697328,True
এলিভেটেড এক্সপ্রেসওয়ের নিচে সবুজায়ন উদ্যোগ,https://www.bd-pratidin.com/,Positive,0.9367895126342772,False
দলের সংলাপে ইসি,https://www.bd-pratidin.com/,Positive,0.9141952395439148,False
"মেক্সিকোতে জেন-জির বিক্ষোভ, পুলিশের সংঘর্ষে আহত",https://www.bd-pratidin.com/,Negative,0.9546278715133668,False
"আইপিএলে দলে, দেখুন পূর্ণাঙ্গ স্কোয়াড",https://www.bd-pratidin.com/,Positive,0.9535158276557922,False
ঢাকা বোর্ডে পুনর্নিরীক্ষায় জিপিএ– পেল শিক্ষার্থী,https://www.bd-pratidin.com/,Positive,0.5066356658935547,False
